"journal","name","paperCount","citationCount","rank","issn"
"http://ma-graph.org/entity/2798330423","Indonesian Journal of Educational Counseling",32,0,15811,"2541-2787"
"http://ma-graph.org/entity/28021636","Focaal",684,1860,12298,"0920-1297"
"http://ma-graph.org/entity/28168869","Australian Journal of Entomology",2944,22551,10569,"1326-6756"
"http://ma-graph.org/entity/28431432","Rheumatic Diseases Clinics of North America",1668,49365,10346,"1558-3163"
"http://ma-graph.org/entity/2884545666","INTENSIF Jurnal Ilmiah Penelitian Teknologi dan Penerapan Sistem Informasi",32,0,15811,"2580-409X"
"http://ma-graph.org/entity/2898084606","Tékhne",379,196,13309,"1645-9911"
"http://ma-graph.org/entity/2898087311","Cuestiones Constitucionales",888,247,12249,"1405-9193"
"http://ma-graph.org/entity/2898094479","Revista Iberoamericana de Fisioterapia y Kinesiología",196,248,13916,"1138-6045"
"http://ma-graph.org/entity/2898111288","Actividad Dietética",76,179,14730,"1138-0322"
"http://ma-graph.org/entity/2898124066","CVGIP: Graphical Models and Image Processing",192,9527,11480,"1049-9652"
"http://ma-graph.org/entity/2898125181","Motricité Cérébrale",425,496,13089,"0245-5919"
"http://ma-graph.org/entity/2898126519","Physics in Medicine",13,14,16636,"2352-4510"
"http://ma-graph.org/entity/2898131220","Actualités Pharmaceutiques",2491,264,11440,"0515-3700"
"http://ma-graph.org/entity/2898160451","Revista Mexicana de Ciencias Políticas y Sociales",1799,770,11715,"0185-1918"
"http://ma-graph.org/entity/2898168726","JMV-Journal de Médecine Vasculaire",362,11,13384,"2542-4513"
"http://ma-graph.org/entity/2898177060","EMC - Vétérinaire",25,17,16026,"1762-4215"
"http://ma-graph.org/entity/2898177172","Journal of Immunology and Regenerative Medicine",11,1,16875,"2468-4988"
"http://ma-graph.org/entity/2898182138","The Lancet Planetary Health",226,362,13756,"2542-5196"
"http://ma-graph.org/entity/2898197219","Revista Portuguesa de Endocrinologia, Diabetes e Metabolismo",405,60,13265,"1646-3439"
"http://ma-graph.org/entity/2898211317","eNeurologicalSci",143,135,14258,"2405-6502"
"http://ma-graph.org/entity/2898220597","FMC - Formación Médica Continuada en Atención Primaria",4047,1500,10919,"1134-2072"
"http://ma-graph.org/entity/2898222027","Revue Francophone d&#039;Orthoptie",437,25,13189,"1876-2204"
"http://ma-graph.org/entity/2898232462","Investigación Bibliotecológica: Archivonomía, Bibliotecología e Información",128,5,14422,"0187-358X"
"http://ma-graph.org/entity/2898236505","Area Pediatrica",136,3,14364,"1591-0075"
"http://ma-graph.org/entity/2898247517","Revue des Maladies Respiratoires Actualités",1190,185,12181,"1877-1203"
"http://ma-graph.org/entity/2898257554","Komplementäre und Integrative Medizin",178,64,14036,"1863-8678"
"http://ma-graph.org/entity/2898265778","Revista Portuguesa de Estomatologia, Medicina Dentária e Cirurgia Maxilofacial",954,299,12396,"1646-2890"
"http://ma-graph.org/entity/2898275063","European Research on Management and Business Economics",86,130,14754,"2444-8834"
"http://ma-graph.org/entity/2898276805","Journal of EuCornea",8,1,17194,"2452-4034"
"http://ma-graph.org/entity/2898278971","Revista Latinoamericana de Cirugía Ortopédica",23,0,16142,"2444-9725"
"http://ma-graph.org/entity/2898283649","Revista Argentina de Anestesiología",148,0,14280,"0370-7792"
"http://ma-graph.org/entity/2898297225","Clinical and Translational Radiation Oncology",116,107,14474,"2405-6308"
"http://ma-graph.org/entity/2898305168","Revista de Logopedia, Foniatría y Audiología",923,1713,12307,"0214-4603"
"http://ma-graph.org/entity/2898336515","IJC Heart &amp; Vasculature",295,427,13502,"2352-9067"
"http://ma-graph.org/entity/2898347612","Methods in Oceanography",82,587,14468,"2211-1220"
"http://ma-graph.org/entity/2898348495","European Journal of Radiology Open",131,275,14216,"2352-0477"
"http://ma-graph.org/entity/2898353726","Neurobiology of Stress",136,1406,14007,"2352-2895"
"http://ma-graph.org/entity/2898358376","iScience",188,72,14022,"2589-0042"
"http://ma-graph.org/entity/2898359650","Operations Research Perspectives",79,580,14500,"2214-7160"
"http://ma-graph.org/entity/2898360838","Revue de Stomatologie, de Chirurgie Maxillo-faciale et de Chirurgie Orale",328,278,13419,"2213-6533"
"http://ma-graph.org/entity/2898367729","Investigación en Educación Médica",631,239,12790,"2007-5057"
"http://ma-graph.org/entity/2898376075","Giornale Italiano di Endodonzia",192,128,13958,"1121-4171"
"http://ma-graph.org/entity/2898392220","NursingPlus Open",14,117,16185,"2352-9008"
"http://ma-graph.org/entity/2898398052","Reviews in Physics",22,157,15324,"2405-4283"
"http://ma-graph.org/entity/2898398420","Médecine Palliative",398,728,13075,"1636-6522"
"http://ma-graph.org/entity/2898405426","Physics and Imaging in Radiation Oncology",82,85,14824,"2405-6316"
"http://ma-graph.org/entity/2898409622","New Negatives in Plant Science",10,21,16883,"2352-0264"
"http://ma-graph.org/entity/2898412326","Journal of Social and Biological Structures",656,4091,12082,"0140-1750"
"http://ma-graph.org/entity/2898414600","Ampersand",43,60,15407,"2215-0390"
"http://ma-graph.org/entity/2898467405","JCC Open",17,1,16439,"2212-0149"
"http://ma-graph.org/entity/2898469629","Reproductive Biomedicine &amp; Society Online",86,145,14708,"2405-6618"
"http://ma-graph.org/entity/2898507182","Zentralblatt für Mikrobiologie",1098,2558,12043,"0232-4393"
"http://ma-graph.org/entity/2898510238","Perfectionnement en Pédiatrie",43,0,15516,"2588-932X"
"http://ma-graph.org/entity/2898513339","Sustainable Chemistry and Pharmacy",109,253,14477,"2352-5541"
"http://ma-graph.org/entity/2898520602","EMC - Rhumatologie-Orthopédie",70,298,14717,"1762-4207"
"http://ma-graph.org/entity/2898524072","Perinatología y Reproducción Humana",849,563,12468,"0187-5337"
"http://ma-graph.org/entity/2898531607","La Revue d&#039;Hom&#x00E9;opathie",427,120,13184,"1878-9730"
"http://ma-graph.org/entity/2898545359","Case Studies in Mechanical Systems and Signal Processing",18,58,16165,"2351-9886"
"http://ma-graph.org/entity/2898557182","Zentralblatt für Bakteriologie, Parasitenkunde, Infektionskrankheiten und Hygiene. Zweite Naturwissenschaftliche Abteilung: Mikrobiologie der Landwirtschaft, der Technologie und des Umweltschutzes",412,682,13063,"0323-6056"
"http://ma-graph.org/entity/2898561960","Anuario de Psicología",1088,2608,12087,"0066-5126"
"http://ma-graph.org/entity/2898569351","International Journal of Surgery Protocols",23,12,16063,"2468-3574"
"http://ma-graph.org/entity/2898582427","Revista Española de Cardiología Suplementos",165,473,13961,"1131-3587"
"http://ma-graph.org/entity/2898589984","Revue d&#039;Electroenc&#x00E9;phalographie et de Neurophysiologie Clinique",1152,3255,11917,"0370-4475"
"http://ma-graph.org/entity/2898591975","The Spanish Review of Financial Economics",55,218,14980,"2173-1268"
"http://ma-graph.org/entity/2898598332","Hematology, Transfusion and Cell Therapy",73,5,14981,"2531-1379"
"http://ma-graph.org/entity/2898602032","EMC - Tecniche Chirurgiche Vascolare",78,2,14919,"1283-0801"
"http://ma-graph.org/entity/2898605418","Réanimation Urgences",1262,1819,11899,"1164-6756"
"http://ma-graph.org/entity/2898614270","Revista de Psiquiatría y Salud Mental",601,2287,12683,"1888-9891"
"http://ma-graph.org/entity/29411750","Government and Opposition",2022,13664,10821,"0017-257X"
"http://ma-graph.org/entity/31062579","Museum International",2810,2696,11174,"1350-0775"
"http://ma-graph.org/entity/31411064","Biotechnology Journal",2369,37107,10839,"1860-7314"
"http://ma-graph.org/entity/31769938","The Journal of Ecclesiastical History",13205,3048,9569,"0022-0469"
"http://ma-graph.org/entity/33952821","Kritika",1035,1906,11659,"1531-023X"
"http://ma-graph.org/entity/34788281","Journal of the History of Ideas",2920,16162,9807,"0022-5037"
"http://ma-graph.org/entity/34816297","Scandinavian Journal of Psychology",2774,50920,10096,"0036-5564"
"http://ma-graph.org/entity/3485792","Arteriosclerosis, Thrombosis, and Vascular Biology",16521,678254,7812,"1079-5642"
"http://ma-graph.org/entity/35341196","Psychopathology",2269,32737,10539,"0254-4962"
"http://ma-graph.org/entity/357931","Experimental and Clinical Psychopharmacology",1333,38065,10809,"1064-1297"
"http://ma-graph.org/entity/36169284","Review of African Political Economy",1908,17734,10625,"0305-6244"
"http://ma-graph.org/entity/362129","Couple and Family Psychology",141,874,13997,"2160-4096"
"http://ma-graph.org/entity/37739784","Personality and Social Psychology Review",453,68240,10443,"1088-8683"
"http://ma-graph.org/entity/3774022","The Journal of Pediatrics",38918,937335,7128,"0022-3476"
"http://ma-graph.org/entity/38008053","Journal of Immunology",80428,3698494,6148,"0022-1767"
"http://ma-graph.org/entity/38828857","Chicago Journal of International Law",387,2390,11827,"1529-0816"
"http://ma-graph.org/entity/39012697","Fundamenta Informaticae",3189,33431,10135,"0169-2968"
"http://ma-graph.org/entity/39223014","Solar Physics",11052,183308,8868,"0038-0938"
"http://ma-graph.org/entity/39323713","Jerusalem Studies in Arabic and Islam",326,126,13026,"0334-4118"
"http://ma-graph.org/entity/39425270","Journal of Biological Systems",966,6858,11826,"0218-3390"
"http://ma-graph.org/entity/40252047","Journal of Modern African Studies",4240,27358,9965,"0022-278X"
"http://ma-graph.org/entity/40579697","Tohoku Mathematical Journal",4043,26533,9846,"0040-8735"
"http://ma-graph.org/entity/41486457","International Journal of Pattern Recognition and Artificial Intelligence",2344,26262,10359,"0218-0014"
"http://ma-graph.org/entity/41534456","Konsthistorisk tidskrift",1479,225,11847,"0023-3609"
"http://ma-graph.org/entity/42032724","Insectes Sociaux",3564,48786,10145,"0020-1812"
"http://ma-graph.org/entity/4206644","Journal of Raman Spectroscopy",6822,108715,9498,"0377-0486"
"http://ma-graph.org/entity/42322132","Health",3105,17641,10820,"1363-4593"
"http://ma-graph.org/entity/43044738","Literature and Medicine",793,2690,11984,"0278-9671"
"http://ma-graph.org/entity/43918983","Arts &amp; Letters",1,0,19277,"1523-4592"
"http://ma-graph.org/entity/44036404","International Journal of Injury Control and Safety Promotion",797,4583,12040,"1745-7300"
"http://ma-graph.org/entity/44383424","International Journal of Radiation Biology",8592,167098,8983,"0955-3002"
"http://ma-graph.org/entity/44404461","Sociological Inquiry",1605,26811,10469,"0038-0245"
"http://ma-graph.org/entity/44567922","Chemical Physics Letters",61358,1187370,6967,"0009-2614"
"http://ma-graph.org/entity/45053660","Nutrition in Clinical Practice",2875,28231,10669,"0884-5336"
"http://ma-graph.org/entity/46109600","Sexualities",1152,13354,11348,"1363-4607"
"http://ma-graph.org/entity/48112675","American Journal of Play",257,1344,13391,"1938-0399"
"http://ma-graph.org/entity/48852984","Cretaceous Research",2885,35741,10631,"0195-6671"
"http://ma-graph.org/entity/49645005","Journal of the Royal Society of Medicine",15522,97404,8858,"0141-0768"
"http://ma-graph.org/entity/49828768","Journal of Medical Virology",8412,198417,8912,"0146-6615"
"http://ma-graph.org/entity/49968029","Politics &amp; Society",1261,28121,10344,"0032-3292"
"http://ma-graph.org/entity/50220091","Geometry &amp; Topology",1063,19731,10757,"1465-3060"
"http://ma-graph.org/entity/50258942","Journal of Studies in International Education",539,16840,11556,"1028-3153"
"http://ma-graph.org/entity/50280174","Radiology",44500,1458643,6671,"0033-8419"
"http://ma-graph.org/entity/50602745","The Journal of Rheumatology",17397,492608,7973,"0315-162X"
"http://ma-graph.org/entity/51106410","Trade, Law and Development",114,131,14208,"0975-3346"
"http://ma-graph.org/entity/51237963","Education Review",96,77,14633,"1094-5296"
"http://ma-graph.org/entity/51309854","Nature Chemical Biology",3230,149118,9591,"1552-4450"
"http://ma-graph.org/entity/5348427","Le Naturaliste Canadien",183,191,13965,"0028-0798"
"http://ma-graph.org/entity/54817862","Indogermanische Forschungen",2619,647,11295,"0019-7262"
"http://ma-graph.org/entity/55012689","Cancer Informatics",503,4577,12551,"1176-9351"
"http://ma-graph.org/entity/55107261","British Journal of Pharmacology",24725,813566,7747,"0007-1188"
"http://ma-graph.org/entity/55189604","Statistics in Medicine",9477,310165,8121,"0277-6715"
"http://ma-graph.org/entity/55260584","Probability Surveys",102,4917,12583,"1549-5787"
"http://ma-graph.org/entity/57027881","Symbolic Interaction",1317,16369,10958,"0195-6086"
"http://ma-graph.org/entity/57128295","Journal of Legislation",613,227,12725,"0146-9584"
"http://ma-graph.org/entity/57461170","Journal of Physical and Chemical Reference Data",981,101324,9577,"0047-2689"
"http://ma-graph.org/entity/57504206","Journal of Clinical Immunology",2967,77793,9972,"0271-9142"
"http://ma-graph.org/entity/5762857","Annals of Mathematical Statistics",4196,230999,7680,"0003-4851"
"http://ma-graph.org/entity/59012888","Physica Scripta",19140,121682,8668,"1402-4896"
"http://ma-graph.org/entity/59089974","Journal of Public Health Policy",1940,24367,10494,"0197-5897"
"http://ma-graph.org/entity/59378366","Clinical Trials",1284,17030,11015,"1740-7745"
"http://ma-graph.org/entity/59628311","Behavioral and Brain Sciences",14524,237759,8626,"0140-525X"
"http://ma-graph.org/entity/60621485","Sociological Theory",686,33255,10486,"0735-2751"
"http://ma-graph.org/entity/60824867","Yale Journal of International Law",352,2847,11788,"0889-7743"
"http://ma-graph.org/entity/61451128","International Journal of Private Law",208,76,13894,"1753-6235"
"http://ma-graph.org/entity/61528851","Acta Biotheoretica",1257,14458,11222,"0001-5342"
"http://ma-graph.org/entity/61821002","Psychology in the Schools",4290,61258,9953,"0033-3085"
"http://ma-graph.org/entity/62013175","Journal of Cardiovascular Translational Research",818,10849,11949,"1937-5387"
"http://ma-graph.org/entity/62223294","Crelle&#039;s Journal",9975,106812,8632,"0075-4102"
"http://ma-graph.org/entity/62291193","Ufahamu",1240,561,12026,"0041-5715"
"http://ma-graph.org/entity/62841813","Current Issues in Molecular Biology",266,8275,12467,"1467-3037"
"http://ma-graph.org/entity/630694","European Journal of Industrial Relations",487,9125,11845,"0959-6801"
"http://ma-graph.org/entity/63151042","Erkenntnis",2561,17274,10461,"0165-0106"
"http://ma-graph.org/entity/63621379","Howard Journal of Criminal Justice",1707,9882,11225,"0265-5527"
"http://ma-graph.org/entity/640450","Journal of Clinical Psychology",9420,177110,8770,"0021-9762"
"http://ma-graph.org/entity/64911513","Luso-Brazilian Review",900,702,12243,"0024-7413"
"http://ma-graph.org/entity/65478581","Systematic Biology",3893,288456,8672,"1063-5157"
"http://ma-graph.org/entity/65840159","Paleoceanography",3496,147804,9609,"0883-8305"
"http://ma-graph.org/entity/65894173","Experimental Physiology",7064,122143,9325,"0958-0670"
"http://ma-graph.org/entity/67827823","Social Evolution &amp; History",228,703,13411,"1681-4363"
"http://ma-graph.org/entity/67965910","International Journal of Surgery",9105,26767,9886,"1743-9191"
"http://ma-graph.org/entity/68037046","Australian Journal of Politics and History",2193,3703,11352,"0004-9522"
"http://ma-graph.org/entity/68799332","Arethusa",398,1228,11926,"0004-0975"
"http://ma-graph.org/entity/69378575","Free Inquiry",33,72,15436,"0272-0701"
"http://ma-graph.org/entity/70157725","Scientia Pharmaceutica",1342,6558,11723,"0036-8709"
"http://ma-graph.org/entity/70236976","Annals of Science",2036,7822,10866,"0003-3790"
